frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
37,3700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.7784088124284829,0.3190453616333967,0.2972010065263713,0.162162444268715,-0.007448253256335136,-0.001326957587194144,0.070139377370662
38,3800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.6636713760781598,0.3149398156770126,0.2362325019057116,0.1124990584954356,-0.007377574231674622,-0.001314385465216006,0.06947627535783951
39,3900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.765818626990714,0.2714243366509855,0.3119826941645927,0.1824115961751358,-0.007155704925522421,-0.001273815085713892,0.06738883043036736
40,4000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.8359566187997475,0.3366434243190113,0.2854425229258896,0.2138706715548465,-0.007165248660017554,-0.001276377396203898,0.06747718690768778
41,4100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.7606595145987806,0.2896269174340839,0.2745713502029963,0.1964612469617003,-0.007328846671383005,-0.001304871835753119,0.06901712970879004
42,4200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.868271059165674,0.3446061234724504,0.3395402268306031,0.1841247088626206,-0.007118737500490191,-0.001268193832405728,0.06704007044268323
43,4300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.9249406886042314,0.4880773190665569,0.3015480051835929,0.1353153643540816,-0.006993294583553578,-0.001245247211937084,0.06585837802670369
44,4400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,0.9543276918396328,0.3846207114026312,0.3719697222704357,0.197737258166566,-0.007108624386242823,-0.001266359687463137,0.06693990379161363
45,4500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.068381217114321,0.4790458024284971,0.4098369033177693,0.1794985113680546,-0.00698673682035178,-0.001246081497660256,0.06579881223243333
46,4600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.121566247878611,0.4695732571392977,0.3949882190597422,0.2570047716795716,-0.006926485004640881,-0.001233831577152955,0.06522340194024778
47,4700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.202855779062213,0.5172949807034312,0.4693777950830554,0.2161830032757269,-0.007384975572401586,-0.001317195186425479,0.0695421791294315
48,4800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.070011790367428,0.4520462089486945,0.4770381175907011,0.1409274638280323,-0.007441696383176044,-0.00132567648257087,0.07007642555918991
49,4900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.22256468123304,0.481515998422047,0.5977577647512763,0.1432909180597166,-0.007334062907479399,-0.001307126763698818,0.06906558512845251
50,5000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.452018158034309,0.4651637196275196,0.7776839274723005,0.2091705109344893,-0.007173678476402934,-0.00127779364380487,0.06755267760841122
51,5100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.411596350989482,0.4162588472534348,0.769385254098237,0.2259522496378105,-0.006857471957136596,-0.00122172099091955,0.06457608731280473
52,5200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.408419188738791,0.3960670535149083,0.749218925086792,0.263133210137091,-0.006841218907852387,-0.001218106410263431,0.06442520397678919
53,5300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.507575044330902,0.4332613935231782,0.7969854822297756,0.277328168577948,-0.007289892805080633,-0.001299374809532239,0.06865166275927947
54,5400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.266999135457785,0.3631922520042658,0.7437654088878968,0.160041474565623,-0.007795799089872268,-0.00138903427255066,0.07341859569890374
55,5500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.372182272584793,0.3761105986783805,0.7556279938061415,0.2404436801002713,-0.007561186483991733,-0.001347450479499912,0.07120916403572508
56,5600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.410392846269533,0.3568687031647156,0.7956816681469859,0.2578424749578315,-0.007381581493395295,-0.001314304240802144,0.0695057364780034
57,5700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.420172008151539,0.4279393560841711,0.7522767916877577,0.2399558603796096,-0.007217006042329999,-0.001286606932090706,0.06795795625664525
58,5800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.474363857468982,0.4209596141934084,0.8225162975966455,0.2308879456789286,-0.006995073222801906,-0.001247301220136166,0.0658770531344004
59,5900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.412061878813597,0.4333657370107229,0.7664757804516104,0.2122203613512637,-0.00714775612983054,-0.001274282624999401,0.06730888604967333
60,6000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.509257461627087,0.5273492126564291,0.8225818502704635,0.1593263987001941,-0.007411429376556811,-0.001320544204446605,0.06979351110239307
61,6100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,1.987642511375604,0.724340386780845,1.07574348491595,0.187558639678808,-0.007085218268174209,-0.001262601471001545,0.0667159034135274
62,6200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,2.154949767993048,0.7846643073578643,1.08597430417735,0.2843111564578338,-0.006975229539826877,-0.00124277598789746,0.06568501253165593
